stage,model,gd,tau,gap,graph,pulse_s,amplitude_A_m2,restore_s,end_s,dose,id,peak_mV,time_peak_s,positive_area_mV_s,positive_centroid_s,final_mean_mV,final_max_departure_mV,target_ever_fraction,target_final_fraction,first_target_crossing_s,final_dv_max_V_s,final_gate_derivative_max_s_inv,net_cut_charge_effective_C_m2,positive_cut_charge_effective_C_m2,junction_sum_max_A_m2,nfev,method,rtol,atol,gate_min,gate_max,amplitude_factor,numerical_correction,strategy,budget_edges,added_weight
repair,kv,0.0,0.0148,1.0,repair_random11_16,0.02,0.02,,2.0,,case0373,0.01743713183594703,0.021,0.00041647865481930085,0.02253389808190428,-4.85722573273506e-14,2.0122792321330962e-13,0.0,0.0,,1.857238321467669e-13,2.883391723583071e-14,4.9370659311320156e-05,4.982384290004938e-05,2.4142464686429332e-15,6148,DOP853,1e-08,1e-10,0.026572216675610258,0.033307837986500215,1.0,,random11,16,14.4
repair,kv,0.0,0.0148,1.0,repair_random22_16,0.02,0.02,,2.0,,case0374,0.036069791167755993,0.02,0.0008171122736207528,0.020396045084698045,-2.7755575615628914e-14,4.0245584642661925e-13,0.0,0.0,,3.4161042050673274e-13,5.274497055334886e-14,9.716484025968894e-05,9.771261764801333e-05,2.36053111712725e-15,6148,DOP853,1e-08,1e-10,0.026572218962841513,0.03229099308803952,1.0,,random22,16,14.4
repair,kv,0.0,0.0148,1.0,repair_random33_16,0.02,0.02,,2.0,,case0375,0.039523098342535146,0.02,0.0008938920434430758,0.02041679643766774,-1.3877787807814457e-14,3.677613769070831e-13,0.0,0.0,,3.6424856186823007e-13,4.875979500042917e-14,0.00010628043429652628,0.0001069583717146624,2.401468053147879e-15,6148,DOP853,1e-08,1e-10,0.02657221994071655,0.03227318937755689,1.0,,random33,16,14.4
repair,kv,0.0,0.0148,1.0,interface_10pct,0.02,0.022000000000000002,,2.0,,case0376,0.011804652566407836,0.021,0.0002826634201157363,0.022266904833559586,-4.85722573273506e-14,2.2898349882893854e-13,0.0,0.0,,1.8455289380048256e-13,2.7427384687741408e-14,3.353014318807572e-05,3.379119379810993e-05,1.7728873924482974e-15,6148,DOP853,1e-08,1e-10,0.026572212419278676,0.03415388338305646,1.1,,none,0,0.0
repair,kv,0.0,0.0148,1.0,original,0.02,0.022000000000000002,,2.0,,case0377,0.05335191600520928,0.02,0.00118682979937558,0.01970631024472388,-2.7755575615628914e-14,9.506284648352903e-13,0.0,0.0,,8.761220915420864e-13,1.268223514193855e-13,0.00014129662857653995,0.0001419658977609435,2.130240428499519e-15,6202,DOP853,1e-08,1e-10,0.026572219390968748,0.032171815127308115,1.1,,full,32,28.8
repair,kv,0.0,0.0148,1.0,repair_directed_4,0.02,0.022000000000000002,,2.0,,case0378,0.052727783001312034,0.02,0.0011699626343055387,0.019621797169934726,6.938893903907228e-15,9.298117831235686e-13,0.0,0.0,,8.788759650601996e-13,1.2400928632320687e-13,0.000139308617563543,0.00013996224249011725,1.9638291272849415e-15,6190,DOP853,1e-08,1e-10,0.02657221887030547,0.03217481072296177,1.1,,directed,4,3.6
repair,kv,0.0,0.0148,1.0,repair_random11_4,0.02,0.022000000000000002,,2.0,,case0379,0.013302003208252866,0.021,0.0003225386337584041,0.02272139349532732,-5.551115123125783e-14,2.1510571102112408e-13,0.0,0.0,,1.8173396815202025e-13,2.906833932717893e-14,3.823419275918407e-05,3.85766230146161e-05,2.017544478800625e-15,6148,DOP853,1e-08,1e-10,0.02657221309145223,0.03415157401645826,1.1,,random11,4,3.6
repair,kv,0.0,0.0148,1.0,repair_random22_4,0.02,0.022000000000000002,,2.0,,case0380,0.03630998854357165,0.02,0.0008214182785122037,0.02031192356932751,-2.0816681711721685e-14,5.412337245047638e-13,0.0,0.0,,5.161236021899995e-13,7.431180295738484e-14,9.769751458407064e-05,9.821359896098151e-05,2.0072582904239596e-15,6148,DOP853,1e-08,1e-10,0.026572216750927753,0.03297544472696708,1.1,,random22,4,3.6
repair,kv,0.0,0.0148,1.0,repair_random33_4,0.02,0.022000000000000002,,2.0,,case0381,0.02266560193617262,0.021,0.0005320154617308656,0.02213803104851834,-2.7755575615628914e-14,1.5959455978986625e-13,0.0,0.0,,1.4259426972529354e-13,2.227009867808063e-14,6.30854596356392e-05,6.367122010003995e-05,2.012401384612292e-15,6148,DOP853,1e-08,1e-10,0.026572215796000744,0.034043773468800345,1.1,,random33,4,3.6
repair,kv,0.0,0.0148,1.0,repair_directed_8,0.02,0.022000000000000002,,2.0,,case0382,0.05333309269730385,0.02,0.0011852165213567384,0.01968219833543225,-6.938893903907228e-15,9.43689570931383e-13,0.0,0.0,,8.125878442344359e-13,1.2189948750107292e-13,0.00014110709884107428,0.00014179832139501875,2.009054090139534e-15,6202,DOP853,1e-08,1e-10,0.02657221908266504,0.03217203922925747,1.1,,directed,8,7.2
repair,kv,0.0,0.0148,1.0,repair_random11_8,0.02,0.022000000000000002,,2.0,,case0383,0.013320886191665882,0.021,0.0003236207217747686,0.022763534699186176,-4.163336342344337e-14,2.0122792321330962e-13,0.0,0.0,,1.4996684449819497e-13,2.391105331751815e-14,3.836381139415566e-05,3.870339907105467e-05,2.1729366767633636e-15,6148,DOP853,1e-08,1e-10,0.026572213096839895,0.034151573956181354,1.1,,random11,8,7.2
repair,kv,0.0,0.0148,1.0,repair_random22_8,0.02,0.022000000000000002,,2.0,,case0384,0.036526169508013795,0.02,0.0008284429438993671,0.02038130157970988,-6.938893903907228e-15,3.885780586188048e-13,0.0,0.0,,3.3623277773120464e-13,5.204170427930421e-14,9.852588721864103e-05,9.905087998466849e-05,2.1496277679332532e-15,6148,DOP853,1e-08,1e-10,0.026572216898803316,0.03297542069525525,1.1,,random22,8,7.2
repair,kv,0.0,0.0148,1.0,repair_random33_8,0.02,0.022000000000000002,,2.0,,case0385,0.040011454922307677,0.02,0.0009067041159190395,0.020422259219992345,-1.3877787807814457e-14,5.48172618408671e-13,0.0,0.0,,4.830554359291916e-13,7.196758204390267e-14,0.0001078210389288739,0.00010846878911982797,2.2293028953489905e-15,6148,DOP853,1e-08,1e-10,0.026572218127364548,0.03295644092248524,1.1,,random33,8,7.2
repair,kv,0.0,0.0148,1.0,repair_directed_16,0.02,0.022000000000000002,,2.0,,case0386,0.05336318809742724,0.02,0.001187055762840939,0.019706570713181222,2.0816681711721685e-14,7.979727989493313e-13,0.0,0.0,,7.027364801182046e-13,1.0595878528939416e-13,0.00014132254494213543,0.0001419981096942548,2.0995040158487192e-15,6202,DOP853,1e-08,1e-10,0.02657221931748115,0.03217181575123512,1.1,,directed,16,14.4
repair,kv,0.0,0.0148,1.0,repair_random11_16,0.02,0.022000000000000002,,2.0,,case0387,0.01917254568824245,0.021,0.00045780620026417834,0.02252689219488444,-5.551115123125783e-14,2.914335439641036e-13,0.0,0.0,,2.4682946658804994e-13,3.5866579976277223e-14,5.4268266192479656e-05,5.477184037201866e-05,2.4142464686429332e-15,6148,DOP853,1e-08,1e-10,0.026572215098608305,0.034090344269558856,1.1,,random11,16,14.4
repair,kv,0.0,0.0148,1.0,repair_random22_16,0.02,0.022000000000000002,,2.0,,case0388,0.03966260238950914,0.02,0.0008983351043974144,0.02039062785471744,-5.551115123125783e-14,4.718447854656915e-13,0.0,0.0,,4.376490489454987e-13,6.165301002458112e-14,0.00010683023784631798,0.00010744003177329024,2.36053111712725e-15,6148,DOP853,1e-08,1e-10,0.026572217666879363,0.032942673723414945,1.1,,random22,16,14.4
repair,kv,0.0,0.0148,1.0,repair_random33_16,0.02,0.022000000000000002,,2.0,,case0389,0.04345986895328002,0.02,0.0009827486353519918,0.020411501589876924,-2.0816681711721685e-14,7.216449660063518e-13,0.0,0.0,,6.324801793411439e-13,9.353441444793865e-14,0.00011685287265504463,0.0001176075738957021,2.401468053147879e-15,6148,DOP853,1e-08,1e-10,0.026572218756237075,0.032922611545419936,1.1,,random33,16,14.4
repair,bistable,4.0,0.0148,1.0,interface_10pct,0.02,0.0741357421875,,2.0,,case0390,1.7560939154446995,0.07100000000000001,3.311714874583177,1.018057155016994,1.6863323334390459,58.518378814054095,0.0,0.0,,5.439590444744624e-08,4.1893208121754114e-08,0.3291944285440729,0.3291944285440729,2.42861286636753e-15,10951,DOP853,1e-08,1e-10,0.027555593451844777,0.6432682652479603,0.9,,none,0,0.0
repair,bistable,4.0,0.0148,1.0,original,0.02,0.0741357421875,,2.0,,case0391,0.8556531712977933,0.052000000000000005,1.5572893579956342,1.0081488848218956,0.7850108686145509,38.55432504428178,0.0,0.0,,4.144579644760338e-13,1.200241107702872e-13,0.13614241737070526,0.13614241737070526,2.706168622523819e-15,6427,DOP853,1e-08,1e-10,0.027555593451844714,0.3067490417166062,0.9,,full,32,28.8
repair,bistable,4.0,0.0148,1.0,repair_directed_4,0.02,0.0741357421875,,2.0,,case0392,0.8537321402331127,0.053,1.544844872307198,1.0079956185024779,0.7786121194665041,38.62720708115899,0.0,0.0,,2.6274555448013714e-13,2.513004819252888e-13,0.13358651037354907,0.13358651037354907,2.2362775101454614e-15,6427,DOP853,1e-08,1e-10,0.02755559345184472,0.30853538855351403,0.9,,directed,4,3.6
repair,bistable,4.0,0.0148,1.0,repair_random11_4,0.02,0.0741357421875,,2.0,,case0393,66.20759770686234,0.068,114.01932137853768,1.025787918461568,58.518378880878686,58.51837946518476,1.0,1.0,0.031,8.882479501925999e-07,6.839702978163894e-07,0.004352224166605756,0.004613369814350155,2.155503393706861e-15,9919,DOP853,1e-08,1e-10,0.02755559345184477,0.6438917371963387,0.9,,random11,4,3.6
repair,bistable,4.0,0.0148,1.0,repair_random22_4,0.02,0.0741357421875,,2.0,,case0394,66.36436151746744,0.067,114.08193642521871,1.025251520365223,58.51837888072445,58.51837889360745,1.0,1.0,0.028,1.9285525953982585e-08,1.484742509119299e-08,0.003883417563578486,0.004083433564393444,2.1643959606981026e-15,9634,DOP853,1e-08,1e-10,0.027555593451843656,0.6440754575677929,0.9,,random22,4,3.6
repair,bistable,4.0,0.0148,1.0,repair_random33_4,0.02,0.0741357421875,,2.0,,case0395,66.0791837121497,0.064,114.26697166714052,1.0236713348262623,58.51837888091448,58.51837911975033,1.0,1.0,0.028,5.278804615649335e-07,4.0640718268180863e-07,0.0036823170810667016,0.003848047983005423,2.159949677202482e-15,11248,DOP853,1e-08,1e-10,0.027555593451844294,0.6443247765274669,0.9,,random33,4,3.6
repair,bistable,4.0,0.0148,1.0,repair_directed_8,0.02,0.0741357421875,,2.0,,case0396,0.8558910617588039,0.052000000000000005,1.556585934629453,1.0081255763326662,0.7846371250758641,38.565055132320545,0.0,0.0,,3.221815175757925e-13,1.2752561769343013e-13,0.13583508930035143,0.13583508930035143,2.2729256527523314e-15,6427,DOP853,1e-08,1e-10,0.027555593451844714,0.3069941751030021,0.9,,directed,8,7.2
repair,bistable,4.0,0.0148,1.0,repair_random11_8,0.02,0.0741357421875,,2.0,,case0397,65.84728312597424,0.067,114.06586645481903,1.0253912240735805,58.51837888076291,58.51837908161531,1.0,1.0,0.031,3.0989579513640564e-07,2.386259883384949e-07,0.004971609447149202,0.005394720429437419,1.9980645832008062e-15,11635,DOP853,1e-08,1e-10,0.02755559345184477,0.6438911554278475,0.9,,random11,8,7.2
repair,bistable,4.0,0.0148,1.0,repair_random22_8,0.02,0.0741357421875,,2.0,,case0398,66.41683650563284,0.065,114.18292453121236,1.0243893568303293,58.518378880478714,58.518379807925626,1.0,1.0,0.028,1.3915667063102433e-06,1.0710235626304616e-06,0.003978734865694656,0.004180648517704187,2.0483884374190132e-15,11131,DOP853,1e-08,1e-10,0.027555593451843656,0.6440241974342064,0.9,,random22,8,7.2
repair,bistable,4.0,0.0148,1.0,repair_random33_8,0.02,0.0741357421875,,2.0,,case0399,66.29353265116029,0.066,114.15017758015503,1.0246682387308177,58.518378880723965,58.51837888126781,1.0,1.0,0.03,8.14134870630312e-10,6.266533838385926e-10,0.003676126006263196,0.0038294268365422885,1.9215346740613496e-15,10939,DOP853,1e-08,1e-10,0.02755559345184377,0.6441218353695134,0.9,,random33,8,7.2
repair,bistable,4.0,0.0148,1.0,repair_directed_16,0.02,0.0741357421875,,2.0,,case0400,0.8558609116159771,0.052000000000000005,1.5576336660079595,1.0081487734089394,0.7851843243190728,38.554597967862506,0.0,0.0,,3.179422870813742e-13,3.0006027692571796e-13,0.13617233476218926,0.13617233476218926,2.3462219379660714e-15,6427,DOP853,1e-08,1e-10,0.027555593451844714,0.30675423237660193,0.9,,directed,16,14.4
repair,bistable,4.0,0.0148,1.0,repair_random11_16,0.02,0.0741357421875,,2.0,,case0401,66.0155970509604,0.063,114.33135816779313,1.0231230378104965,58.51837888072449,58.51837889166525,1.0,1.0,0.029,1.638994495678503e-08,1.2608727875598671e-08,0.004619108187062523,0.004946424789508019,1.8379310860899873e-15,11302,DOP853,1e-08,1e-10,0.027555593451844475,0.6441218987017882,0.9,,random11,16,14.4
repair,bistable,4.0,0.0148,1.0,repair_random22_16,0.02,0.0741357421875,,2.0,,case0402,66.07443704103375,0.067,114.06763507370303,1.0253733643514042,58.518378880566935,58.51837894764771,1.0,1.0,0.032,1.6733729957252308e-07,1.286078375927112e-07,0.004121937504621816,0.0043053842140225364,1.918705202528587e-15,11152,DOP853,1e-08,1e-10,0.02755559345184372,0.6441419848146579,0.9,,random22,16,14.4
repair,bistable,4.0,0.0148,1.0,repair_random33_16,0.02,0.0741357421875,,2.0,,case0403,66.38594289579937,0.073,113.73407072386865,1.02822170279629,58.5183788803954,58.51837934735233,1.0,1.0,0.037,7.007586733109861e-07,5.376819785203564e-07,0.004003092958841215,0.004128862876046279,1.855514143875992e-15,9403,DOP853,1e-08,1e-10,0.02755559345184378,0.6443402669195136,0.9,,random33,16,14.4
repair,bistable,4.0,0.0148,1.0,interface_10pct,0.02,0.08237304687500001,,2.0,,case0404,1.7561044664024805,0.069,3.314116489669798,1.0173455529220523,1.6863323334389975,58.51837881419469,0.0,0.0,,6.662283891234466e-07,5.130988802006077e-07,0.32943139197860727,0.32943139197860727,2.42861286636753e-15,9142,DOP853,1e-08,1e-10,0.02755559345184366,0.6432682651930457,1.0,,none,0,0.0
repair,bistable,4.0,0.0148,1.0,original,0.02,0.08237304687500001,,2.0,,case0405,65.99704021939768,0.108,111.76561634153745,1.0450210309176307,58.51837888072404,58.51837888072406,1.0,1.0,0.032,2.7755575615628914e-15,5.2510548462000647e-14,0.005717125672220006,0.00584811091477402,2.706168622523819e-15,35692,DOP853,1e-12,1e-14,0.027555593451845068,0.6444347251381728,1.0,True,full,32,28.8
repair,bistable,4.0,0.0148,1.0,repair_directed_4,0.02,0.08237304687500001,,2.0,,case0406,65.27383501041611,0.079,113.46227984536091,1.0305391675528,58.51837888072333,58.518378881701764,1.0,1.0,0.027,1.4648032786723775e-09,1.1267338413629941e-09,0.0032382081505975446,0.003274552513726566,2.2362775101454614e-15,11008,DOP853,1e-08,1e-10,0.027555593451844718,0.6442714632449622,1.0,,directed,4,3.6
repair,bistable,4.0,0.0148,1.0,repair_random11_4,0.02,0.08237304687500001,,2.0,,case0407,66.16105148591805,0.066,114.10543945679771,1.0250521238692565,58.51837888071547,58.51837891230174,1.0,1.0,0.029,4.843160872347596e-08,3.7296299682265965e-08,0.004342003294081618,0.004603057450688117,2.155503393706861e-15,11524,DOP853,1e-08,1e-10,0.02755559345184365,0.6440284643810327,1.0,,random11,4,3.6
repair,bistable,4.0,0.0148,1.0,repair_random22_4,0.02,0.08237304687500001,,2.0,,case0408,66.37055904727238,0.063,114.29587505040337,1.0234237949757308,58.51837888071497,58.51837917560989,1.0,1.0,0.024,4.494092070705946e-07,3.4598853061841685e-07,0.0036862086863687555,0.0038791965575416002,2.1643959606981026e-15,11206,DOP853,1e-08,1e-10,0.027555593451843483,0.6442551302235352,1.0,,random22,4,3.6
repair,bistable,4.0,0.0148,1.0,repair_random33_4,0.02,0.08237304687500001,,2.0,,case0409,66.0784915210717,0.062,114.37152735277928,1.0227780427809101,58.518378880734176,58.5183788934216,1.0,1.0,0.026000000000000002,2.8095648030301845e-08,2.163042267822346e-08,0.003650560826686881,0.003815536646966866,2.159949677202482e-15,11263,DOP853,1e-08,1e-10,0.027555593451843524,0.6445504961311681,1.0,,random33,4,3.6
repair,bistable,4.0,0.0148,1.0,repair_directed_8,0.02,0.08237304687500001,,2.0,,case0410,65.38062741104513,0.093,112.63589308607737,1.0375935379158943,58.51837888072951,58.5183788831662,1.0,1.0,0.031,3.6654013157999543e-09,2.814122808654769e-09,0.00435417269115956,0.004394935488898394,2.2729256527523314e-15,9298,DOP853,1e-08,1e-10,0.02755559345184471,0.6443903620299226,1.0,,directed,8,7.2
